"MSSubClass","MSZoning","LotArea","LotShape","LandContour","Neighborhood","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","Exterior1st","Exterior2nd","MasVnrArea","ExterQual","Foundation","BsmtQual","BsmtCond","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtUnfSF","TotalBsmtSF","HeatingQC","CentralAir","X1stFlrSF","X2ndFlrSF","GrLivArea","BsmtFullBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","Fence","SalePrice"
20,"RL",13501,"IR1","Lvl","Somerst","1Fam","1Story",8,5,2006,2006,"VinylSd","VinylSd",208,"Gd","PConc","Gd","TA","GLQ",63,"Unf",1560,1623,"Ex","Y",1636,0,1636,1,2,0,3,1,"Gd",8,"Typ",1,"Gd","Attchd",2006,"RFn",3,865,"TA","TA","Y",0,60,"GdPrv",255000
50,"RL",11500,"IR1","Lvl","Crawfor","1Fam","1.5Fin",7,7,1936,1987,"BrkFace","BrkFace",0,"Gd","CBlock","Gd","TA","Rec",223,"Unf",794,1017,"Gd","Y",1020,1037,2057,0,1,1,3,1,"Gd",6,"Typ",1,"Gd","Attchd",1936,"Fin",1,180,"Fa","TA","Y",0,0,"GdWo",250000
20,"RL",8885,"IR1","Low","Mitchel","1Fam","1Story",5,5,1983,1983,"HdBoard","HdBoard",0,"TA","CBlock","Gd","TA","BLQ",301,"ALQ",239,864,"TA","Y",902,0,902,1,1,0,2,1,"TA",5,"Typ",0,"TA","Attchd",1983,"Unf",2,484,"TA","TA","Y",164,0,"MnPrv",131000
60,"RL",12589,"IR2","Lvl","Gilbert","1Fam","2Story",6,5,2005,2005,"VinylSd","VinylSd",0,"Gd","PConc","Gd","TA","Unf",0,"Unf",742,742,"Ex","Y",742,742,1484,0,2,1,3,1,"Gd",8,"Typ",1,"Gd","Attchd",2005,"Fin",2,390,"TA","TA","Y",36,24,"MnPrv",174000
90,"RL",11600,"Reg","Lvl","NAmes","Duplex","2Story",5,5,1960,1960,"MetalSd","MetalSd",361,"TA","CBlock","TA","TA","Rec",443,"Unf",662,1105,"TA","Y",1105,1169,2274,0,2,0,5,2,"TA",12,"Typ",0,"TA","Detchd",1960,"Unf",2,480,"TA","TA","Y",0,0,"MnPrv",154300
20,"RL",9286,"IR1","Lvl","CollgCr","1Fam","1Story",5,7,1977,1989,"HdBoard","Plywood",0,"TA","CBlock","Gd","Gd","ALQ",196,"Unf",1072,1268,"TA","Y",1268,0,1268,0,1,1,3,1,"Gd",5,"Typ",0,"Gd","Detchd",1978,"Unf",1,252,"TA","TA","Y",173,0,"MnPrv",143500
30,"RM",6120,"Reg","Lvl","BrkSide","1Fam","1Story",5,7,1925,1950,"MetalSd","MetalSd",0,"TA","BrkTil","TA","TA","Rec",489,"Unf",279,768,"TA","N",1015,0,1015,0,1,0,3,1,"TA",6,"Min1",0,"Gd","Detchd",1925,"Unf",1,450,"TA","TA","Y",0,0,"MnPrv",88000
90,"RH",6270,"Reg","HLS","Crawfor","Duplex","2Story",5,6,1949,1950,"MetalSd","MetalSd",0,"TA","CBlock","TA","TA","BLQ",284,"Unf",717,1001,"TA","N",1001,1001,2002,0,2,0,4,2,"TA",8,"Typ",0,"Gd","2Types",1949,"Unf",3,871,"TA","TA","Y",0,0,"MnPrv",145000
160,"FV",3000,"Reg","Lvl","Somerst","TwnhsE","2Story",6,5,2009,2009,"VinylSd","VinylSd",76,"Gd","PConc","Gd","TA","GLQ",294,"Unf",318,612,"Ex","Y",612,612,1224,0,2,1,2,1,"Gd",4,"Typ",0,"Gd","Detchd",2009,"RFn",2,528,"TA","TA","Y",0,234,"MnPrv",173733
160,"RM",2001,"Reg","Lvl","MeadowV","Twnhs","2Story",4,5,1970,1970,"CemntBd","CmentBd",80,"TA","CBlock","TA","TA","Unf",0,"Unf",546,546,"Fa","Y",546,546,1092,0,1,1,3,1,"TA",6,"Typ",0,"Gd","Attchd",1970,"Unf",1,286,"TA","TA","Y",0,0,"MnPrv",75000
20,"C (all)",9000,"Reg","Lvl","IDOTRR","1Fam","1Story",2,3,1949,1950,"AsbShng","AsbShng",0,"TA","CBlock","TA","TA","BLQ",50,"Unf",430,480,"TA","N",480,0,480,1,0,0,1,1,"TA",4,"Typ",0,"Gd","Detchd",1958,"Unf",1,308,"TA","TA","Y",0,0,"MnPrv",35311
20,"RL",17140,"Reg","Lvl","Edwards","1Fam","1Story",4,6,1956,1956,"VinylSd","VinylSd",0,"TA","CBlock","TA","TA","ALQ",1059,"Unf",75,1134,"Ex","Y",1229,0,1229,0,1,0,3,1,"TA",6,"Typ",0,"Gd","Attchd",1956,"RFn",1,284,"TA","TA","Y",0,0,"MnPrv",135000
60,"RL",13125,"IR1","Lvl","SawyerW","1Fam","2Story",7,5,1991,1991,"HdBoard","HdBoard",0,"Gd","PConc","Ex","TA","BLQ",48,"GLQ",422,1104,"Ex","Y",912,1215,2127,1,2,1,4,1,"Gd",8,"Typ",1,"TA","Attchd",1991,"RFn",3,833,"TA","TA","Y",72,192,"GdPrv",238000
20,"RL",11029,"IR1","Lvl","NAmes","1Fam","1Story",6,8,1958,2002,"MetalSd","MetalSd",0,"Ex","CBlock","Gd","TA","ALQ",528,"BLQ",245,1184,"Ex","Y",1414,0,1414,1,1,0,3,1,"TA",6,"Min1",1,"TA","Attchd",1990,"Unf",2,601,"TA","TA","Y",0,51,"GdWo",176500
60,"RL",8462,"IR1","Lvl","SawyerW","1Fam","2Story",6,5,1994,1994,"HdBoard","HdBoard",105,"Gd","PConc","Gd","Gd","GLQ",814,"Unf",114,928,"Ex","Y",936,785,1721,0,2,1,3,1,"Gd",7,"Typ",0,"TA","Attchd",1994,"RFn",2,471,"TA","TA","Y",300,87,"GdPrv",201000
90,"RL",8777,"Reg","Lvl","Edwards","Duplex","1.5Fin",5,7,1900,2003,"MetalSd","MetalSd",0,"TA","CBlock","TA","TA","ALQ",1084,"Unf",188,1272,"Gd","Y",1272,928,2200,2,2,2,4,2,"TA",9,"Typ",0,"Gd","Detchd",1927,"Unf",0,0,"TA","TA","N",0,70,"GdPrv",145900
20,"RL",10237,"Reg","Lvl","Gilbert","1Fam","1Story",6,5,2005,2006,"VinylSd","VinylSd",0,"Gd","PConc","Gd","TA","GLQ",28,"Unf",1288,1316,"Ex","Y",1316,0,1316,0,2,0,3,1,"Gd",6,"Typ",1,"Gd","Attchd",2005,"Fin",2,397,"TA","TA","Y",100,0,"MnPrv",169990
120,"RL",8012,"Reg","Lvl","SawyerW","TwnhsE","1Story",6,5,1993,1994,"Plywood","Plywood",0,"Gd","PConc","Gd","TA","LwQ",165,"GLQ",598,1604,"Ex","Y",1617,0,1617,1,2,0,2,1,"Gd",5,"Typ",1,"Fa","Attchd",1993,"RFn",2,533,"TA","TA","Y",0,69,"MnPrv",193000
20,"RL",10240,"Reg","Lvl","NWAmes","1Fam","1Story",6,6,1980,1980,"Plywood","Plywood",157,"TA","CBlock","Gd","TA","BLQ",625,"LwQ",0,1686,"TA","Y",1686,0,1686,1,2,0,3,1,"TA",7,"Typ",1,"TA","Attchd",1980,"Unf",2,612,"TA","TA","Y",384,131,"MnPrv",207500
20,"RL",15611,"IR1","Lvl","NWAmes","1Fam","1Story",5,6,1977,1977,"VinylSd","VinylSd",0,"TA","PConc","Gd","TA","ALQ",767,"LwQ",266,1126,"TA","Y",1126,0,1126,0,2,0,3,1,"Ex",6,"Typ",0,"TA","Attchd",1977,"RFn",2,540,"TA","TA","Y",180,0,"MnPrv",175000
60,"RL",11999,"Reg","Lvl","NridgHt","1Fam","2Story",8,5,2003,2004,"VinylSd","VinylSd",340,"Gd","PConc","Gd","TA","Unf",0,"Unf",1181,1181,"Ex","Y",1234,1140,2374,0,2,1,4,1,"Ex",10,"Typ",1,"Gd","BuiltIn",2003,"Fin",3,656,"TA","TA","Y",104,100,"MnPrv",285000
60,"RL",9900,"Reg","Lvl","NWAmes","1Fam","2Story",7,5,1968,1968,"MetalSd","MetalSd",342,"TA","CBlock","TA","TA","BLQ",552,"Unf",280,832,"Gd","Y",1098,880,1978,0,2,1,4,1,"TA",9,"Typ",1,"Gd","Attchd",1968,"RFn",2,486,"TA","TA","Y",0,43,"GdPrv",176000
20,"RL",11838,"Reg","Lvl","CollgCr","1Fam","1Story",8,5,2001,2001,"VinylSd","VinylSd",0,"Gd","PConc","Gd","TA","Unf",0,"Unf",1753,1753,"Ex","Y",1788,0,1788,0,2,0,3,1,"Ex",7,"Typ",1,"TA","Attchd",2001,"RFn",2,522,"TA","TA","Y",202,151,"GdPrv",236500
60,"RL",13006,"IR1","Lvl","Gilbert","1Fam","2Story",7,5,1997,1997,"HdBoard","HdBoard",285,"TA","PConc","Gd","TA","Unf",0,"Unf",964,964,"Gd","Y",993,1243,2236,0,2,1,4,1,"Gd",8,"Typ",1,"TA","BuiltIn",1997,"Fin",2,642,"TA","TA","Y",0,0,"MnPrv",222000
20,"RL",8925,"IR1","HLS","Timber","1Fam","1Story",8,5,2007,2007,"VinylSd","VinylSd",0,"Gd","PConc","Gd","TA","GLQ",16,"Unf",1450,1466,"Ex","Y",1466,0,1466,0,2,0,3,1,"Gd",7,"Typ",0,"TA","Attchd",2007,"Fin",3,610,"TA","TA","Y",100,18,"GdWo",201000
20,"RL",9100,"Reg","Lvl","NAmes","1Fam","1Story",5,6,1965,1965,"VinylSd","VinylSd",0,"TA","CBlock","TA","TA","BLQ",338,"Rec",121,925,"Ex","Y",925,0,925,0,1,0,2,1,"TA",5,"Typ",0,"Gd","Detchd",1965,"Unf",1,429,"TA","TA","Y",0,0,"GdWo",117500
20,"RL",11670,"IR1","Lvl","Somerst","1Fam","1Story",9,5,2006,2006,"VinylSd","ImStucc",302,"Ex","PConc","Ex","Gd","Unf",0,"Unf",1905,1905,"Ex","Y",1905,0,1905,0,2,0,3,1,"Ex",8,"Typ",1,"Gd","Attchd",2006,"Fin",3,788,"TA","TA","Y",0,191,"MnPrv",320000
20,"RL",8487,"Reg","Lvl","CollgCr","1Fam","1Story",7,5,2004,2004,"VinylSd","VinylSd",210,"Gd","PConc","Gd","TA","GLQ",20,"Unf",1480,1500,"Ex","Y",1500,0,1500,0,2,0,3,1,"Gd",6,"Typ",0,"Gd","Attchd",2004,"RFn",2,570,"TA","TA","Y",192,36,"MnPrv",190000
20,"RL",27650,"IR2","HLS","NAmes","1Fam","1Story",7,7,1960,2007,"Wd Sdng","Wd Sdng",0,"TA","CBlock","Gd","TA","GLQ",425,"Unf",160,585,"Ex","Y",2069,0,2069,1,2,0,4,1,"Gd",9,"Typ",1,"Gd","Attchd",1960,"RFn",2,505,"TA","TA","Y",0,0,"GdPrv",242000
30,"RL",5825,"IR1","Lvl","BrkSide","1Fam","1Story",4,5,1926,1953,"MetalSd","MetalSd",108,"TA","PConc","Fa","TA","Unf",0,"Unf",600,600,"Gd","Y",747,0,747,0,1,0,1,1,"TA",5,"Typ",0,"Gd","Detchd",1953,"Unf",2,528,"TA","TA","Y",0,0,"MnPrv",79900
20,"RL",10083,"Reg","Lvl","SawyerW","1Fam","1Story",7,5,2003,2003,"VinylSd","VinylSd",0,"Gd","PConc","Gd","TA","GLQ",833,"Unf",343,1176,"Ex","Y",1200,0,1200,1,2,0,2,1,"Gd",5,"Typ",0,"Gd","Attchd",2003,"RFn",2,555,"TA","TA","Y",0,41,"GdPrv",184900
60,"RL",9675,"Reg","Lvl","Somerst","1Fam","2Story",7,5,2005,2005,"VinylSd","VinylSd",0,"Gd","PConc","Gd","TA","GLQ",341,"Unf",772,1113,"Ex","Y",1113,858,1971,0,2,1,3,1,"Gd",8,"Typ",1,"Gd","Attchd",2005,"RFn",2,689,"TA","TA","Y",0,48,"MnPrv",253000
60,"RL",8760,"Reg","Lvl","CollgCr","1Fam","2Story",7,5,2006,2006,"VinylSd","VinylSd",0,"Gd","PConc","Gd","Gd","GLQ",464,"Unf",927,1391,"Ex","Y",1391,571,1962,0,2,1,3,1,"Gd",7,"Typ",0,"Gd","Attchd",2006,"RFn",3,868,"TA","TA","Y",0,90,"MnPrv",239799
70,"RL",24090,"Reg","Lvl","ClearCr","1Fam","2Story",7,7,1940,1950,"MetalSd","MetalSd",0,"TA","CBlock","TA","TA","Unf",0,"Unf",1032,1032,"Ex","Y",1207,1196,2403,0,2,0,4,1,"TA",10,"Typ",2,"TA","Attchd",1940,"Unf",1,349,"TA","TA","Y",56,0,"MnPrv",244400
90,"RL",12640,"IR1","Lvl","Mitchel","Duplex","1Story",6,5,1976,1976,"Plywood","Plywood",0,"TA","CBlock","TA","TA","Rec",936,"LwQ",396,1728,"TA","Y",1728,0,1728,0,2,0,4,2,"TA",8,"Typ",0,"TA","Attchd",1976,"Unf",2,574,"TA","TA","Y",40,0,"MnPrv",150900
60,"RL",8755,"IR1","Lvl","Gilbert","1Fam","2Story",7,5,1999,1999,"VinylSd","VinylSd",298,"Gd","PConc","Gd","TA","ALQ",772,"Unf",220,992,"Ex","Y",1022,1038,2060,1,2,1,3,1,"Gd",8,"Typ",1,"TA","BuiltIn",1999,"RFn",2,390,"TA","TA","Y",0,0,"GdPrv",214000
90,"RL",7711,"IR1","Lvl","Edwards","Duplex","1Story",4,3,1977,1977,"MetalSd","MetalSd",0,"TA","PConc","Gd","TA","GLQ",1440,"Unf",0,1440,"TA","Y",1440,0,1440,2,2,0,4,2,"TA",8,"Typ",0,"Gd","Attchd",1977,"RFn",0,0,"TA","TA","N",321,0,"MnPrv",150000
90,"RL",25000,"Reg","Low","Mitchel","Duplex","1Story",5,4,1967,1967,"HdBoard","Plywood",0,"TA","CBlock","TA","TA","Unf",0,"Unf",1632,1632,"TA","Y",1632,0,1632,0,2,0,4,2,"TA",8,"Typ",0,"TA","Attchd",1967,"Unf",2,576,"TA","TA","P",0,0,"GdPrv",143000
20,"RL",14375,"IR1","Lvl","Timber","1Fam","SLvl",6,6,1958,1958,"HdBoard","HdBoard",541,"TA","CBlock","TA","TA","GLQ",111,"Rec",354,819,"Gd","Y",1344,0,1344,0,1,0,3,1,"Gd",7,"Typ",1,"Gd","Basment",1958,"RFn",2,525,"TA","TA","Y",0,118,"MnPrv",137500
50,"RM",8820,"Reg","Lvl","OldTown","1Fam","1.5Fin",5,6,1890,1996,"VinylSd","VinylSd",0,"TA","BrkTil","TA","TA","LwQ",1088,"Unf",0,1088,"TA","Y",1188,561,1869,0,1,0,2,1,"TA",7,"Typ",0,"Fa","Detchd",1963,"Unf",2,456,"TA","TA","Y",48,0,"MnWw",124900
80,"RL",8163,"Reg","Lvl","NAmes","1Fam","SLvl",5,6,1959,1959,"HdBoard","HdBoard",128,"TA","CBlock","TA","TA","ALQ",748,"BLQ",102,1144,"TA","Y",1144,0,1144,1,1,0,3,1,"TA",6,"Typ",1,"TA","Attchd",1959,"RFn",1,796,"TA","TA","Y",86,0,"MnPrv",143000
20,"RL",14536,"Reg","Lvl","Timber","1Fam","1Story",8,5,2002,2003,"VinylSd","VinylSd",236,"Gd","PConc","Gd","TA","GLQ",1300,"Unf",316,1616,"Ex","Y",1629,0,1629,1,2,0,3,1,"Gd",9,"Typ",1,"Gd","Attchd",2002,"Fin",3,808,"TA","TA","Y",0,252,"MnPrv",270000
60,"RL",14006,"IR1","Lvl","CollgCr","1Fam","2Story",7,5,2002,2002,"VinylSd","VinylSd",144,"Gd","PConc","Gd","TA","Unf",0,"Unf",936,936,"Ex","Y",936,840,1776,0,2,1,3,1,"Gd",7,"Typ",1,"TA","Attchd",2002,"RFn",2,474,"TA","TA","Y",144,96,"MnPrv",192500
20,"RL",9360,"Reg","Lvl","NWAmes","1Fam","1Story",6,7,1972,2006,"Plywood","Plywood",0,"TA","CBlock","TA","TA","ALQ",982,"Unf",179,1161,"TA","Y",1381,0,1381,1,1,1,3,1,"Gd",5,"Typ",1,"TA","Attchd",1972,"RFn",2,676,"TA","TA","Y",0,0,"MnPrv",197500
20,"RL",7200,"Reg","Lvl","NAmes","1Fam","1Story",5,8,1950,2002,"VinylSd","VinylSd",0,"TA","CBlock","TA","TA","ALQ",398,"BLQ",317,864,"Gd","Y",864,0,864,1,1,0,3,1,"Gd",5,"Typ",0,"TA","Detchd",1980,"RFn",2,720,"TA","TA","Y",194,0,"MnPrv",129000
20,"RH",7800,"Reg","Lvl","SawyerW","1Fam","1Story",5,5,1965,1965,"VinylSd","VinylSd",0,"TA","CBlock","TA","TA","BLQ",641,"Unf",187,828,"Gd","Y",965,0,965,1,1,0,3,1,"TA",6,"Typ",0,"Gd","Detchd",1979,"Unf",1,300,"TA","TA","Y",421,0,"MnPrv",119900
85,"RL",7200,"Reg","Lvl","CollgCr","1Fam","SFoyer",5,8,1972,2003,"WdShing","HdBoard",0,"TA","CBlock","Gd","TA","GLQ",660,"Unf",108,768,"Gd","Y",768,0,768,0,1,0,2,1,"TA",5,"Typ",0,"Gd","Detchd",1974,"Fin",1,396,"TA","TA","Y",192,0,"MnPrv",133900
60,"RL",11075,"IR1","Lvl","Mitchel","1Fam","2Story",5,4,1969,1969,"HdBoard","HdBoard",232,"TA","CBlock","TA","TA","ALQ",562,"LwQ",29,784,"Ex","Y",1168,800,1968,0,2,1,4,1,"TA",7,"Min2",1,"Po","Attchd",1969,"RFn",2,530,"TA","TA","Y",305,189,"MnPrv",172000
90,"RL",9400,"IR1","Lvl","Edwards","Duplex","SFoyer",6,5,1975,1975,"WdShing","Plywood",250,"TA","CBlock","Gd","Gd","GLQ",945,"Unf",0,945,"TA","Y",980,0,980,0,2,0,4,0,"TA",4,"Typ",0,"TA","Attchd",1930,"RFn",0,0,"TA","TA","Y",0,0,"MnPrv",127500
90,"RH",7136,"IR1","HLS","Crawfor","Duplex","2Story",6,6,1946,1950,"MetalSd","MetalSd",423,"TA","CBlock","Gd","TA","Rec",484,"Unf",495,979,"TA","N",979,979,1958,0,2,0,4,2,"TA",8,"Typ",0,"Gd","Attchd",1946,"Unf",2,492,"TA","TA","Y",0,0,"MnPrv",145000
160,"RM",1300,"Reg","Lvl","Blueste","TwnhsE","2Story",6,6,1980,1980,"MetalSd","MetalSd",0,"TA","CBlock","Gd","TA","ALQ",285,"Unf",276,561,"TA","Y",561,668,1229,0,1,1,2,1,"TA",5,"Typ",1,"TA","Attchd",1980,"Fin",2,462,"TA","TA","Y",150,0,"GdPrv",124000
20,"RL",7420,"Reg","Lvl","Sawyer","1Fam","1Story",5,5,1962,1962,"MetalSd","MetalSd",0,"TA","CBlock","TA","TA","Rec",417,"Unf",640,1057,"TA","Y",1057,0,1057,0,1,0,3,1,"TA",6,"Typ",0,"TA","Detchd",1977,"Fin",2,576,"TA","TA","Y",0,0,"GdWo",132000
20,"RL",8450,"Reg","Lvl","CollgCr","1Fam","1Story",7,5,2003,2003,"VinylSd","VinylSd",0,"Gd","PConc","Gd","TA","GLQ",699,"Unf",638,1337,"Ex","Y",1337,0,1337,1,2,0,3,1,"Gd",6,"Typ",0,"Gd","Attchd",2003,"RFn",2,531,"TA","TA","Y",0,39,"GdWo",185000
160,"FV",2572,"Reg","Lvl","Somerst","Twnhs","2Story",7,5,1999,1999,"MetalSd","MetalSd",0,"Gd","PConc","Gd","TA","ALQ",604,"Unf",92,696,"Ex","Y",696,720,1416,1,2,1,3,1,"Gd",6,"Typ",0,"TA","Detchd",1999,"Unf",2,484,"TA","TA","Y",0,44,"GdPrv",155000
20,"RL",7207,"IR1","Lvl","BrkSide","1Fam","1Story",5,7,1958,2008,"Wd Sdng","Plywood",0,"TA","CBlock","TA","TA","BLQ",696,"Unf",162,858,"Gd","Y",858,0,858,1,1,0,2,1,"TA",4,"Typ",0,"TA","Detchd",2008,"Unf",0,0,"TA","TA","Y",117,0,"MnPrv",116500
60,"RL",12227,"IR1","Lvl","NWAmes","1Fam","2Story",6,7,1977,1995,"HdBoard","HdBoard",424,"TA","CBlock","Gd","Gd","ALQ",896,"Unf",434,1330,"TA","Y",1542,1330,2872,1,2,1,4,1,"TA",11,"Typ",1,"TA","Attchd",1977,"Fin",2,619,"TA","TA","Y",550,282,"GdPrv",272000
160,"RL",2308,"Reg","Lvl","NPkVill","TwnhsE","2Story",6,6,1976,1976,"Plywood","Brk Cmn",0,"TA","CBlock","Gd","TA","ALQ",556,"Unf",248,804,"TA","Y",804,744,1548,1,2,1,3,1,"Gd",7,"Typ",1,"TA","Detchd",1976,"Unf",2,440,"TA","TA","Y",48,0,"GdPrv",155000
20,"RL",11923,"IR1","Lvl","CollgCr","1Fam","1Story",9,5,2007,2007,"VinylSd","VinylSd",0,"Gd","PConc","Ex","TA","Unf",0,"Unf",1800,1800,"Ex","Y",1800,0,1800,0,2,0,2,1,"Ex",7,"Typ",0,"Gd","Attchd",2007,"Fin",2,702,"TA","TA","Y",288,136,"MnPrv",239000
60,"RL",11316,"Reg","Lvl","Timber","1Fam","2Story",7,5,2002,2003,"VinylSd","VinylSd",44,"Gd","PConc","Gd","TA","GLQ",624,"Unf",193,817,"Ex","Y",824,1070,1894,1,2,1,4,1,"Gd",8,"Typ",1,"Gd","BuiltIn",2002,"Fin",2,510,"TA","TA","Y",0,40,"GdPrv",214900
60,"RL",10237,"Reg","Lvl","Gilbert","1Fam","2Story",6,5,2005,2007,"VinylSd","VinylSd",0,"Gd","PConc","Gd","TA","Unf",0,"Unf",783,783,"Ex","Y",783,701,1484,0,2,1,3,1,"Gd",8,"Typ",1,"Gd","Attchd",2005,"Fin",2,393,"TA","TA","Y",0,72,"MnPrv",178900
50,"RL",9600,"IR1","HLS","Crawfor","1Fam","1.5Fin",5,7,1940,1950,"MetalSd","MetalSd",0,"Gd","BrkTil","TA","Fa","Rec",428,"Unf",300,728,"Ex","Y",976,332,1308,1,1,1,2,1,"TA",7,"Min2",2,"TA","Detchd",1940,"Unf",1,256,"TA","TA","Y",0,70,"GdPrv",160000
20,"RL",7390,"IR1","Lvl","NAmes","1Fam","1Story",5,7,1955,1955,"Wd Sdng","Wd Sdng",151,"TA","CBlock","TA","TA","ALQ",902,"Unf",196,1098,"TA","Y",1098,0,1098,1,1,0,3,1,"TA",6,"Typ",0,"TA","Attchd",1955,"Unf",1,260,"TA","TA","Y",0,0,"GdWo",135000
50,"RM",5925,"Reg","Lvl","OldTown","1Fam","1.5Fin",3,6,1910,1950,"VinylSd","VinylSd",0,"TA","BrkTil","TA","TA","Unf",0,"Unf",600,600,"Fa","N",600,368,968,0,1,0,2,1,"TA",6,"Typ",0,"TA","Detchd",1920,"Unf",0,0,"Fa","TA","Y",0,0,"GdWo",37900
190,"RL",10382,"Reg","Lvl","NAmes","2fmCon","SLvl",6,5,1958,1958,"HdBoard","HdBoard",105,"TA","CBlock","TA","TA","ALQ",513,"Unf",75,588,"TA","Y",1095,0,1095,1,1,0,2,1,"TA",6,"Typ",0,"TA","Attchd",1958,"RFn",1,264,"TA","TA","Y",0,0,"MnPrv",140000
50,"RL",10800,"Reg","Lvl","NAmes","1Fam","1.5Fin",4,4,1949,1950,"AsbShng","AsbShng",0,"TA","CBlock","TA","TA","Unf",0,"Unf",720,720,"TA","N",720,472,1192,0,1,1,4,1,"TA",6,"Typ",0,"Gd","Detchd",1926,"Unf",0,0,"TA","TA","Y",0,0,"GdWo",135000
160,"RL",2268,"Reg","Lvl","NridgHt","Twnhs","2Story",7,5,2003,2004,"VinylSd","Wd Shng",106,"Gd","PConc","Gd","TA","GLQ",567,"Unf",197,764,"Ex","Y",764,862,1626,0,2,0,2,1,"Gd",6,"Typ",0,"Gd","BuiltIn",2003,"RFn",2,474,"TA","TA","Y",0,27,"MnPrv",173000
120,"RL",7892,"Reg","Lvl","SawyerW","TwnhsE","1Story",6,5,1979,1979,"Plywood","Plywood",0,"TA","CBlock","Gd","TA","Unf",0,"Unf",918,918,"TA","Y",918,0,918,0,2,0,2,1,"TA",5,"Typ",1,"TA","Attchd",1979,"Unf",1,264,"TA","TA","Y",28,0,"GdPrv",99500
20,"FV",11639,"Reg","Lvl","Somerst","1Fam","1Story",7,5,2007,2008,"CemntBd","CmentBd",0,"Gd","PConc","Gd","TA","Unf",0,"Unf",1428,1428,"Ex","Y",1428,0,1428,0,2,0,3,1,"Gd",6,"Typ",0,"Gd","Attchd",2007,"Fin",2,480,"TA","TA","Y",0,120,"GdPrv",182000
70,"RL",11414,"IR1","Lvl","BrkSide","1Fam","2Story",7,8,1910,1993,"HdBoard","HdBoard",0,"TA","BrkTil","Gd","TA","Unf",0,"Unf",728,728,"TA","N",1136,883,2019,0,1,0,3,1,"Gd",8,"Typ",0,"TA","Detchd",1997,"Unf",2,532,"TA","TA","Y",509,135,"GdPrv",167500
160,"FV",2651,"Reg","Lvl","Somerst","Twnhs","2Story",7,5,2000,2000,"MetalSd","MetalSd",0,"Gd","PConc","Gd","TA","GLQ",641,"Unf",32,673,"Ex","Y",673,709,1382,1,2,1,3,1,"Gd",6,"Typ",0,"TA","Detchd",2000,"Unf",2,490,"TA","TA","Y",153,50,"MnPrv",165000
30,"RL",5900,"IR1","Bnk","BrkSide","1Fam","1Story",4,7,1923,1958,"Wd Sdng","Wd Sdng",0,"TA","PConc","Gd","TA","Unf",0,"Unf",440,440,"TA","Y",869,0,869,0,1,0,2,1,"Fa",4,"Typ",0,"TA","Detchd",1988,"Unf",0,0,"TA","TA","Y",0,0,"GdWo",85500
120,"FV",4274,"IR1","Lvl","Somerst","TwnhsE","1Story",7,5,2006,2007,"VinylSd","VinylSd",0,"Gd","PConc","Gd","TA","GLQ",1106,"Unf",135,1241,"Ex","Y",1241,0,1241,1,1,1,1,1,"Gd",4,"Typ",0,"TA","Attchd",2007,"Fin",2,569,"TA","TA","Y",0,116,"MnPrv",199900
20,"RL",9450,"Reg","Bnk","Edwards","1Fam","1Story",4,5,1954,1954,"MetalSd","MetalSd",0,"TA","CBlock","TA","TA","LwQ",552,"Unf",342,894,"Ex","Y",894,0,894,0,1,0,3,1,"TA",5,"Typ",0,"Gd","Detchd",1999,"Unf",2,400,"TA","TA","Y",0,0,"MnPrv",110000
20,"RL",8816,"Reg","Lvl","Sawyer","1Fam","1Story",5,6,1963,1963,"VinylSd","VinylSd",0,"TA","PConc","TA","TA","Rec",651,"Unf",470,1121,"TA","Y",1121,0,1121,1,1,0,3,1,"TA",5,"Typ",0,"Gd","Detchd",1963,"Unf",2,480,"TA","TA","Y",0,80,"MnPrv",139000
85,"RL",12122,"IR1","Lvl","NAmes","1Fam","SFoyer",7,9,1961,2007,"CemntBd","CmentBd",210,"Ex","CBlock","TA","TA","ALQ",867,"Unf",77,944,"Gd","Y",999,0,999,1,1,0,3,1,"Ex",6,"Typ",0,"Gd","Attchd",1961,"RFn",2,588,"TA","TA","Y",144,76,"MnPrv",178400
60,"RL",12203,"IR1","Lvl","NoRidge","1Fam","2Story",8,5,1998,1999,"VinylSd","VinylSd",975,"Gd","PConc","Gd","TA","GLQ",854,"Unf",371,1225,"Ex","Y",1276,1336,2612,1,2,1,4,1,"Gd",8,"Typ",1,"TA","Attchd",1998,"Fin",3,676,"TA","TA","Y",250,0,"GdPrv",336000
20,"RL",3182,"Reg","Lvl","Blmngtn","1Fam","1Story",7,5,2007,2007,"VinylSd","VinylSd",16,"Gd","PConc","Gd","TA","Unf",0,"Unf",1266,1266,"Ex","Y",1266,0,1266,0,2,0,2,1,"Gd",6,"Typ",1,"Gd","Attchd",2007,"Fin",2,388,"TA","TA","Y",100,16,"MnPrv",159895
